,Script_Index,Phrase,Tokens,Nbr_tokens,Type_voix,Genre,Script_Original
3621,3357,"Oui, s'il vous plaît !","['oui', 'se', 'il', 'vous', 'plaire']",5,Acteur,Homme,"Le jeune (1) : "" La rue Pasteur ? 
L'homme (2) : "" Oui, s'il vous plaît !
 (1) ... Ouais, c'est juste derrière là !
(2) ... Bon bah c'est parfait, on va se garer là !
 La femme (3) : "" T'es sûr ?  ""
(2) ... Mais oui !
 (2) ... Comme ça, ils pourront jeter un oeil sur la voiture !
 (2) ... Ah ah ! ""
 Voix homme (4) : "" On peut douter de tout, mais pas de sa VOLKSWAGEN.
 (4) ... Découvrez tous nos véhicules en stock ... 
 (4) ... et disponibles immédiatement sur VOLKSWAGEN.FR.  ""
 Voix femme (5) : "" VOLKSWAGEN. """
3622,3357,T'es sûr ?,"['te', 'être', 'sûr']",3,Acteur,Femme,"Le jeune (1) : "" La rue Pasteur ? 
L'homme (2) : "" Oui, s'il vous plaît !
 (1) ... Ouais, c'est juste derrière là !
(2) ... Bon bah c'est parfait, on va se garer là !
 La femme (3) : "" T'es sûr ?  ""
(2) ... Mais oui !
 (2) ... Comme ça, ils pourront jeter un oeil sur la voiture !
 (2) ... Ah ah ! ""
 Voix homme (4) : "" On peut douter de tout, mais pas de sa VOLKSWAGEN.
 (4) ... Découvrez tous nos véhicules en stock ... 
 (4) ... et disponibles immédiatement sur VOLKSWAGEN.FR.  ""
 Voix femme (5) : "" VOLKSWAGEN. """
3623,3358,Nouveau RENAULT CAPTUR pour toutes vos vies.,"['nouveau', 'renault', 'captur', 'pour', 'tout', 'votre', 'vie']",7,Voix-off,Homme,"Voix homme : "" Nouveau RENAULT CAPTUR pour toutes vos vies.
 
 ... Nouveau RENAULT CAPTUR à partir de 179 euros par mois avec 4 ans d'entretien, garantie et assistance inclus. """
3624,3359,Tu fais un truc toi demain ?,"['tu', 'faire', 'un', 'truc', 'toi', 'demain']",6,Acteur,Femme,"La femme (1) : "" Tu fais un truc toi demain ?
 La femme (2) : "" Ah non ! Demain, j'bouge pas là ! J'suis crevée !
 (1) ... Hey tu veux pas me prêter ta voiture ?
 (2) ... Aaah ouais mais non ! Parce que je pensais que tu me parlais de demain en 8.
 (2) ... Donc euh ben non en fait ! ""
 (1) ... T'as une VOLKSWAGEN ! T'as peur de quoi ?  ""
 Voix homme (3) : "" On peut douter de tout, mais pas de sa VOLKSWAGEN. 
 (3) ... Découvrez tous nos véhicules en stock et disponibles immédiatement sur VOLKSWAGEN.FR. "" 
 Voix femme (4) : "" VOLKSWAGEN. """
3625,3359,"Ah non ! Demain, j'bouge pas là ! J'suis crevée !","['ah', 'non', 'demain', 'je', 'bouger', 'pas', 'là', 'je', 'être', 'crever']",10,Acteur,Femme,"La femme (1) : "" Tu fais un truc toi demain ?
 La femme (2) : "" Ah non ! Demain, j'bouge pas là ! J'suis crevée !
 (1) ... Hey tu veux pas me prêter ta voiture ?
 (2) ... Aaah ouais mais non ! Parce que je pensais que tu me parlais de demain en 8.
 (2) ... Donc euh ben non en fait ! ""
 (1) ... T'as une VOLKSWAGEN ! T'as peur de quoi ?  ""
 Voix homme (3) : "" On peut douter de tout, mais pas de sa VOLKSWAGEN. 
 (3) ... Découvrez tous nos véhicules en stock et disponibles immédiatement sur VOLKSWAGEN.FR. "" 
 Voix femme (4) : "" VOLKSWAGEN. """
3626,3361,L'électrique change tout.,"['le', 'électrique', 'changer', 'tout']",4,Voix-off,Homme,"Voix homme : "" L'électrique change tout.
 ... Mais vous mangerez toujours des sandwichs à la station service, ...
 
 ... parce que c'est le temps qu'il vous faudra pour recharger votre ZOE.
 
 
 ... Nouvelle RENAULT ZOE, la voiture électrique qui ne change rien à votre quotidien, et ça change tout.
 
 
 ... Pendant les Ventes Flash, profitez d'offres exceptionnelles ...
 ... sur une sélection de véhicules RENAULT disponibles immédiatement. """
3627,3362,L'électrique change tout.,"['le', 'électrique', 'changer', 'tout']",4,Voix-off,Femme,"Voix femme : "" L'électrique change tout.
 ... Mais vos amis ne passeront toujours pas leur permis.
 
 ... Parce que vous aurez toujours suffisamment de place pour les emmener en week-end.
 
 
 ... Nouvelle RENAULT ZOE, ...
 ... la voiture électrique qui ne change rien à votre quotidien, et ça change tout.
 
 
 ... Pendant les ventes flash, profitez d'offres exceptionnelles sur une sélection de véhicules RENAULT disponibles immédiatement. """
3628,3363,L'électrique change tout.,"['le', 'électrique', 'changer', 'tout']",4,Voix-off,Homme,"Voix homme : "" L'électrique change tout.
 
 ... Mais vous aurez toujours besoin de vous arrêter, ...
 ... parce que votre ZOE aura toujours plus d'autonomie que vous.
 
 
 
 ... Nouvelle RENAULT ZOE, la voiture électrique qui ne change rien à votre quotidien et ça change tout. ""
 
 
 ... Pendant les Ventes Flash, profitez d'offres exceptionnelles sur une sélection de véhicules RENAULT disponibles immédiatement. """
3629,3364,"Une option tondeuse, ça aurait pu être une bonne idée.","['un', 'option', 'tondeus', 'cela', 'avoir', 'pouvoir', 'être', 'un', 'bon', 'idée']",10,Voix-off,Homme,"Voix homme : "" Une option tondeuse, ça aurait pu être une bonne idée. 
 
 ... Mais dans la DACIA SANDERO, ... 
 ... on a préféré ne mettre que des équipements utiles. 
 
 
 ... En ce moment, découvrez DACIA SANDERO City+ à partir de 9.990 euros, sans condition, ...
 ... avec climatisation et radio bluetooth. """
3630,3365,"Une douche en option, ça aurait pu être une bonne idée, ...","['un', 'douche', 'en', 'option', 'cela', 'avoir', 'pouvoir', 'être', 'un', 'bon', 'idée']",11,Voix-off,Homme,"Voix homme : "" Une douche en option, ça aurait pu être une bonne idée, ...
 ... si vous sortiez avec une sirène.
 ... Mais dans la DACIA SANDERO, on a préféré ne mettre que des équipements utiles. 
 
 
 ... En ce moment, découvrez DACIA SANDERO City+ à partir de 9.990 euros, sans condition, ...  
 ... avec climatisation et radio bluetooth. """
3631,3366,"SEAT ATECA URBAN, à partir de 189 euros par mois.","['seat', 'ateca', 'urban', 'à', 'partir', 'de', '189', 'euro', 'par', 'mois']",10,Voix-off,Femme,"Voix femme : "" SEAT ATECA URBAN, à partir de 189 euros par mois.
 ... Pour en savoir plus, rendez-vous sur SEAT.FR. """
3632,3370,L'électrique change tout.,"['le', 'électrique', 'changer', 'tout']",4,Voix-off,Homme,"Voix homme : "" L'électrique change tout.
 ... Mais vous mangerez toujours des sandwichs à la station service, ...
 ... parce que c'est le temps qu'il vous faudra pour recharger votre ZOE.
 
 
 ... Nouvelle RENAULT ZOE, la voiture électrique qui ne change rien à votre quotidien, et ça change tout.
 
 
 
 
 ... Nouvelle RENAULT ZOE à partir de 169 euros par mois, location de batterie incluse, sans condition de reprise. """
3633,3371,L'électrique change tout.,"['le', 'électrique', 'changer', 'tout']",4,Voix-off,Femme,"Voix femme : "" L'électrique change tout.
 ... Mais vos amis ne passeront toujours pas leur permis.
 
 ... Parce que vous aurez toujours suffisamment de place pour les emmener en week-end.
 
 
 
 ... Nouvelle RENAULT ZOE, la voiture électrique qui ne change rien à votre quotidien, et ça change tout.
 
 
 ... Nouvelle RENAULT ZOE à partir de 169 euros par mois, location de batterie incluse, sans condition de reprise. """
3634,3372,L'électrique change tout.,"['le', 'électrique', 'changer', 'tout']",4,Voix-off,Homme,"Voix homme : "" L'électrique change tout.
 
 ... Mais vous aurez toujours besoin de vous arrêter, ...
 ... parce que votre ZOE aura toujours plus d'autonomie que vous.
 
 
 
 ... Nouvelle RENAULT ZOE, la voiture électrique qui ne change rien à votre quotidien et ça change tout. ""
 
 
 ...  Nouvelle RENAULT ZOE à partir de 169 euros par mois, location de batterie incluse, sans condition de reprise. """
3635,3373,"Nouvelle RENAULT CLIO, à partir de 129€ par mois avec 4 ans d'entretien garantis et assistance inclus.","['nouveau', 'renault', 'clio', 'à', 'partir', 'de', '129', 'euro', 'par', 'mois', 'avec', '4', 'an', 'de', 'entretien', 'garanti', 'et', 'assistance', 'inclus']",19,Voix-off,Femme,"Voix femme : "" Nouvelle RENAULT CLIO, à partir de 129€ par mois avec 4 ans d'entretien garantis et assistance inclus. ""
 
 ... Nouvelle RENAULT CLIO, découvrez-la sur RENAULT.FR. """
3636,3375,Vous êtes prêt pour le T-ROC !,"['vous', 'être', 'prêt', 'pour', 'le', 't', 'roc']",7,Voix-off,Homme,"Voix homme : "" Vous êtes prêt pour le T-ROC !
 ... Et en ce moment, le T-ROC est à partir de 229 €/mois. """
3637,3376,"Nouveau SUV PEUGEOT 2008, thermique ou électrique, le choix vous appartient.","['nouveau', 'suv', 'peugeot', '2008', 'thermique', 'ou', 'électrique', 'le', 'choix', 'vous', 'appartenir']",11,Voix-off,Homme,"Voix homme : "" Nouveau SUV PEUGEOT 2008, thermique ou électrique, le choix vous appartient. """
3638,3378,"Ce soir, juste avant 20 heures, ...","['ce', 'soir', 'juste', 'avant', '20', 'heure']",6,Voix-off,Femme,"Voix femme : "" Ce soir, juste avant 20 heures, ...
 ... retrouvez votre rendez-vous ...
 ... ""La minute électrique"" ...
 ... avec RENAULT. """
3639,3381,La vie se conjugue au présent.,"['le', 'vie', 'se', 'conjuguer', 'au', 'présent']",6,Voix-off,Homme,"Voix homme : "" La vie se conjugue au présent.
 ... Les enfants arrivent parfois avant le mariage ...
 ... et on se marie avant d'avoir trouvé la maison parfaite.
 ... La maison parfaite arrive parfois avant la voiture de vos rêves. Non, pas celle-ci !
 ... Celle-là !
 ... Faut-il attendre le bon moment ?
 
 ... Non !
 ... C'est toujours le bon moment. """
3640,3383,"Travailler, ...",['travailler'],1,Voix-off,Femme,"Voix femme : "" Travailler, ...
 ... c'est ...
 ... avoir un job, une passion ?
 ... A vous de voir !
 ... L'amour, c'est ...
 ... se marier ?
 ... A vous de voir !
 ... Et la beauté, ...
 
 ... la maison, ...
 ... la ville ?
 ... A vous de voir !
 ... Il y a des milliers de façons de voir les choses.
 ... Plus une : la vôtre !
 ... Nouvelle AUDI Q3 SPORTBACK. """
3641,3384,"Forcément, vous ne serez pas tout seul.","['forcément', 'vous', 'ne', 'être', 'pas', 'tout', 'seul']",7,Voix-off,Femme,"Voix femme : "" Forcément, vous ne serez pas tout seul.
 ... Pendant les RENAULT Days, du 12 au 16 mars, avec les offres de reprise Eco Prime jusqu'à 5500 euros, tout le monde peut conduire la voiture de ses rêves. """
3642,3385,Ah ! Elle est géniale !,"['ah', 'lui', 'être', 'génial']",4,Acteur,Homme,"L'homme (1) : "" Ah ! Elle est géniale !
 L'homme (2) : "" Mais bon SKODA quoi !
 (1) ... Ah, ah ouais !
 (2) ... Ah ! J'hésite !
 L'homme (3) : "" Tu hésites ? Non crois moi Etienne, ...
 (3) ... c'est pas ça une hésitation.
 L'homme (4) (en anaglais) : "" Vois-tu Etienne, ...
 
 (4) ... c'est ça une vraie hésitation ! ""
 
 (3) ...  Elle est trop belle cette voiture, mais j'hésite ! ""
 
 
 (2) ... Je la prend ! ""
 (1) ... Il la prend ! ""
 Voix homme (5) : "" Jusqu'au 31 mars, bénéficiez du crédit à 0% sur toute la gamme SKODA. Ce n'est plus le moment d'hésiter, portes ouvertes du 13 au 15 mars. ""
 Voix femme (6) : "" SKODA. """
3643,3385,Mais bon SKODA quoi !,"['mais', 'bon', 'skoda', 'quoi']",4,Acteur,Homme,"L'homme (1) : "" Ah ! Elle est géniale !
 L'homme (2) : "" Mais bon SKODA quoi !
 (1) ... Ah, ah ouais !
 (2) ... Ah ! J'hésite !
 L'homme (3) : "" Tu hésites ? Non crois moi Etienne, ...
 (3) ... c'est pas ça une hésitation.
 L'homme (4) (en anaglais) : "" Vois-tu Etienne, ...
 
 (4) ... c'est ça une vraie hésitation ! ""
 
 (3) ...  Elle est trop belle cette voiture, mais j'hésite ! ""
 
 
 (2) ... Je la prend ! ""
 (1) ... Il la prend ! ""
 Voix homme (5) : "" Jusqu'au 31 mars, bénéficiez du crédit à 0% sur toute la gamme SKODA. Ce n'est plus le moment d'hésiter, portes ouvertes du 13 au 15 mars. ""
 Voix femme (6) : "" SKODA. """
3644,3385,"Tu hésites ? Non crois moi Etienne, ...","['tu', 'hésiter', 'non', 'croire', 'moi', 'etienne']",6,Acteur,Homme,"L'homme (1) : "" Ah ! Elle est géniale !
 L'homme (2) : "" Mais bon SKODA quoi !
 (1) ... Ah, ah ouais !
 (2) ... Ah ! J'hésite !
 L'homme (3) : "" Tu hésites ? Non crois moi Etienne, ...
 (3) ... c'est pas ça une hésitation.
 L'homme (4) (en anaglais) : "" Vois-tu Etienne, ...
 
 (4) ... c'est ça une vraie hésitation ! ""
 
 (3) ...  Elle est trop belle cette voiture, mais j'hésite ! ""
 
 
 (2) ... Je la prend ! ""
 (1) ... Il la prend ! ""
 Voix homme (5) : "" Jusqu'au 31 mars, bénéficiez du crédit à 0% sur toute la gamme SKODA. Ce n'est plus le moment d'hésiter, portes ouvertes du 13 au 15 mars. ""
 Voix femme (6) : "" SKODA. """
3645,3388,Vous avez un visuel sur une C3 grise avec le toit rouge ?,"['vous', 'avoir', 'un', 'visuel', 'sur', 'un', 'c3', 'gris', 'avec', 'le', 'toit', 'rouge']",12,Acteur,Homme,"L'homme (1) : "" Vous avez un visuel sur une C3 grise avec le toit rouge ?
 
 L'homme (2) : "" Vous voulez dire rouge avec le toit noir capitaine ? ""
 (1) ... Négatif ! Grise avec le toit rouge !
 L'homme (3) : "" Capitaine, j'ai un visuel sur une C3 blanche avec un toit rouge.
 (1) ... La CITROEN C3 est grise, je répète la CITROEN C3 est grise !
 (3) ... J'ai une C3 grise avec le toit rouge et les antibrouillards rouges de visu.
 (1) ... Les jantes noires ?
 (3) ... Affirmatif capitaine !
 (3) ... Pourquoi ?
(1) ... Parce que j'aime beaucoup cette voiture !
 (3) ... Ok ! On intercepte ? ""
 (1) ... Non ! On fait une photo ! ""
 Voix femme (4) : "" CITROEN C3 avec 36 combinaisons de personnalisation.
 (4) ... En ce moment, profitez d'une reprise de votre véhicule plus 2500 euros sans malus. 
 Voix femme (5) : "" CITROEN. ""
 (4) ... Pendant les jours c'est maintenant, profitez d'offres exceptionnelles sur les véhicules sans malus de la gamme CITROEN. """
3646,3388,Vous voulez dire rouge avec le toit noir capitaine ?,"['vous', 'vouloir', 'dire', 'rouge', 'avec', 'le', 'toit', 'noir', 'capitaine']",9,Acteur,Homme,"L'homme (1) : "" Vous avez un visuel sur une C3 grise avec le toit rouge ?
 
 L'homme (2) : "" Vous voulez dire rouge avec le toit noir capitaine ? ""
 (1) ... Négatif ! Grise avec le toit rouge !
 L'homme (3) : "" Capitaine, j'ai un visuel sur une C3 blanche avec un toit rouge.
 (1) ... La CITROEN C3 est grise, je répète la CITROEN C3 est grise !
 (3) ... J'ai une C3 grise avec le toit rouge et les antibrouillards rouges de visu.
 (1) ... Les jantes noires ?
 (3) ... Affirmatif capitaine !
 (3) ... Pourquoi ?
(1) ... Parce que j'aime beaucoup cette voiture !
 (3) ... Ok ! On intercepte ? ""
 (1) ... Non ! On fait une photo ! ""
 Voix femme (4) : "" CITROEN C3 avec 36 combinaisons de personnalisation.
 (4) ... En ce moment, profitez d'une reprise de votre véhicule plus 2500 euros sans malus. 
 Voix femme (5) : "" CITROEN. ""
 (4) ... Pendant les jours c'est maintenant, profitez d'offres exceptionnelles sur les véhicules sans malus de la gamme CITROEN. """
3647,3388,"Capitaine, j'ai un visuel sur une C3 blanche avec un toit rouge.","['capitaine', 'je', 'avoir', 'un', 'visuel', 'sur', 'un', 'c3', 'blanc', 'avec', 'un', 'toit', 'rouge']",13,Acteur,Homme,"L'homme (1) : "" Vous avez un visuel sur une C3 grise avec le toit rouge ?
 
 L'homme (2) : "" Vous voulez dire rouge avec le toit noir capitaine ? ""
 (1) ... Négatif ! Grise avec le toit rouge !
 L'homme (3) : "" Capitaine, j'ai un visuel sur une C3 blanche avec un toit rouge.
 (1) ... La CITROEN C3 est grise, je répète la CITROEN C3 est grise !
 (3) ... J'ai une C3 grise avec le toit rouge et les antibrouillards rouges de visu.
 (1) ... Les jantes noires ?
 (3) ... Affirmatif capitaine !
 (3) ... Pourquoi ?
(1) ... Parce que j'aime beaucoup cette voiture !
 (3) ... Ok ! On intercepte ? ""
 (1) ... Non ! On fait une photo ! ""
 Voix femme (4) : "" CITROEN C3 avec 36 combinaisons de personnalisation.
 (4) ... En ce moment, profitez d'une reprise de votre véhicule plus 2500 euros sans malus. 
 Voix femme (5) : "" CITROEN. ""
 (4) ... Pendant les jours c'est maintenant, profitez d'offres exceptionnelles sur les véhicules sans malus de la gamme CITROEN. """
